image_id,label,label_1,label_2,label_3
201197.jpg,,bacterial_leaf_streak,dead_heart,tungro
201198.jpg,,tungro,dead_heart,dead_heart
201199.jpg,,blast,blast,brown_spot
201200.jpg,,hispa,dead_heart,tungro
201201.jpg,,bacterial_panicle_blight,dead_heart,brown_spot
201202.jpg,,normal,dead_heart,tungro
201203.jpg,,normal,dead_heart,tungro
201204.jpg,,hispa,dead_heart,tungro
201205.jpg,,tungro,dead_heart,tungro
201206.jpg,,normal,dead_heart,tungro
201207.jpg,,dead_heart,dead_heart,brown_spot
201208.jpg,,normal,dead_heart,tungro
201209.jpg,,blast,blast,tungro
201210.jpg,,normal,dead_heart,normal
201211.jpg,,bacterial_panicle_blight,brown_spot,brown_spot
201212.jpg,,normal,dead_heart,dead_heart
201213.jpg,,blast,dead_heart,brown_spot
201214.jpg,,downy_mildew,blast,brown_spot
201215.jpg,,normal,dead_heart,brown_spot
201216.jpg,,tungro,dead_heart,tungro
201217.jpg,,dead_heart,blast,brown_spot
201218.jpg,,hispa,dead_heart,tungro
201219.jpg,,dead_heart,dead_heart,tungro
201220.jpg,,dead_heart,dead_heart,tungro
201221.jpg,,brown_spot,blast,brown_spot
201222.jpg,,downy_mildew,normal,normal
201223.jpg,,dead_heart,dead_heart,tungro
201224.jpg,,tungro,dead_heart,dead_heart
201225.jpg,,tungro,dead_heart,tungro
201226.jpg,,hispa,dead_heart,tungro
201227.jpg,,hispa,dead_heart,dead_heart
201228.jpg,,blast,dead_heart,tungro
201229.jpg,,tungro,dead_heart,tungro
201230.jpg,,brown_spot,dead_heart,tungro
201231.jpg,,dead_heart,dead_heart,tungro
201232.jpg,,tungro,dead_heart,dead_heart
201233.jpg,,dead_heart,dead_heart,tungro
201234.jpg,,hispa,dead_heart,tungro
201235.jpg,,normal,dead_heart,tungro
201236.jpg,,hispa,dead_heart,tungro
201237.jpg,,bacterial_leaf_streak,dead_heart,tungro
201238.jpg,,tungro,dead_heart,dead_heart
201239.jpg,,dead_heart,dead_heart,tungro
201240.jpg,,bacterial_leaf_streak,normal,brown_spot
201241.jpg,,tungro,dead_heart,tungro
201242.jpg,,normal,dead_heart,normal
201243.jpg,,normal,dead_heart,tungro
201244.jpg,,normal,normal,normal
201245.jpg,,blast,dead_heart,brown_spot
201246.jpg,,bacterial_leaf_blight,dead_heart,tungro
201247.jpg,,normal,dead_heart,tungro
201248.jpg,,dead_heart,dead_heart,tungro
201249.jpg,,hispa,normal,brown_spot
201250.jpg,,bacterial_leaf_blight,dead_heart,tungro
201251.jpg,,blast,dead_heart,tungro
201252.jpg,,hispa,dead_heart,tungro
201253.jpg,,dead_heart,dead_heart,tungro
201254.jpg,,hispa,hispa,normal
201255.jpg,,hispa,dead_heart,dead_heart
201256.jpg,,tungro,blast,tungro
201257.jpg,,bacterial_leaf_blight,dead_heart,tungro
201258.jpg,,hispa,dead_heart,tungro
201259.jpg,,normal,normal,dead_heart
201260.jpg,,downy_mildew,blast,tungro
201261.jpg,,hispa,normal,normal
201262.jpg,,brown_spot,dead_heart,tungro
201263.jpg,,tungro,dead_heart,tungro
201264.jpg,,blast,dead_heart,tungro
201265.jpg,,blast,dead_heart,tungro
201266.jpg,,normal,dead_heart,normal
201267.jpg,,blast,dead_heart,tungro
201268.jpg,,tungro,dead_heart,tungro
201269.jpg,,dead_heart,dead_heart,tungro
201270.jpg,,bacterial_leaf_blight,dead_heart,dead_heart
201271.jpg,,blast,dead_heart,tungro
201272.jpg,,hispa,dead_heart,normal
201273.jpg,,blast,dead_heart,tungro
201274.jpg,,blast,dead_heart,tungro
201275.jpg,,tungro,dead_heart,tungro
201276.jpg,,dead_heart,normal,dead_heart
201277.jpg,,dead_heart,dead_heart,dead_heart
201278.jpg,,dead_heart,dead_heart,tungro
201279.jpg,,brown_spot,dead_heart,dead_heart
201280.jpg,,hispa,dead_heart,tungro
201281.jpg,,downy_mildew,blast,brown_spot
201282.jpg,,dead_heart,dead_heart,tungro
201283.jpg,,dead_heart,dead_heart,tungro
201284.jpg,,downy_mildew,dead_heart,normal
201285.jpg,,hispa,dead_heart,normal
201286.jpg,,hispa,dead_heart,tungro
201287.jpg,,brown_spot,dead_heart,tungro
201288.jpg,,normal,dead_heart,dead_heart
201289.jpg,,bacterial_panicle_blight,dead_heart,tungro
201290.jpg,,dead_heart,dead_heart,tungro
201291.jpg,,tungro,dead_heart,tungro
201292.jpg,,hispa,dead_heart,tungro
201293.jpg,,dead_heart,dead_heart,normal
201294.jpg,,normal,blast,tungro
201295.jpg,,dead_heart,dead_heart,dead_heart
201296.jpg,,hispa,normal,normal
201297.jpg,,bacterial_leaf_streak,dead_heart,tungro
201298.jpg,,dead_heart,dead_heart,tungro
201299.jpg,,tungro,dead_heart,tungro
201300.jpg,,dead_heart,blast,dead_heart
201301.jpg,,hispa,normal,normal
201302.jpg,,brown_spot,dead_heart,brown_spot
201303.jpg,,blast,dead_heart,tungro
201304.jpg,,bacterial_panicle_blight,dead_heart,brown_spot
201305.jpg,,hispa,normal,brown_spot
201306.jpg,,normal,dead_heart,brown_spot
201307.jpg,,blast,dead_heart,tungro
201308.jpg,,dead_heart,dead_heart,tungro
201309.jpg,,downy_mildew,blast,tungro
201310.jpg,,tungro,dead_heart,tungro
201311.jpg,,blast,dead_heart,tungro
201312.jpg,,normal,dead_heart,tungro
201313.jpg,,tungro,dead_heart,tungro
201314.jpg,,brown_spot,dead_heart,normal
201315.jpg,,brown_spot,dead_heart,dead_heart
201316.jpg,,blast,dead_heart,tungro
201317.jpg,,bacterial_leaf_streak,dead_heart,tungro
201318.jpg,,blast,dead_heart,tungro
201319.jpg,,dead_heart,dead_heart,tungro
201320.jpg,,downy_mildew,dead_heart,tungro
201321.jpg,,hispa,dead_heart,tungro
201322.jpg,,hispa,dead_heart,tungro
201323.jpg,,blast,dead_heart,tungro
201324.jpg,,dead_heart,dead_heart,tungro
201325.jpg,,dead_heart,dead_heart,tungro
201326.jpg,,hispa,dead_heart,tungro
201327.jpg,,dead_heart,dead_heart,dead_heart
201328.jpg,,tungro,dead_heart,tungro
201329.jpg,,brown_spot,dead_heart,tungro
201330.jpg,,tungro,dead_heart,tungro
201331.jpg,,dead_heart,dead_heart,dead_heart
201332.jpg,,hispa,normal,brown_spot
201333.jpg,,brown_spot,dead_heart,tungro
201334.jpg,,downy_mildew,dead_heart,normal
201335.jpg,,blast,dead_heart,brown_spot
201336.jpg,,downy_mildew,dead_heart,tungro
201337.jpg,,downy_mildew,dead_heart,dead_heart
201338.jpg,,hispa,dead_heart,tungro
201339.jpg,,tungro,dead_heart,tungro
201340.jpg,,blast,dead_heart,tungro
201341.jpg,,brown_spot,blast,brown_spot
201342.jpg,,hispa,dead_heart,tungro
201343.jpg,,hispa,dead_heart,tungro
201344.jpg,,dead_heart,dead_heart,dead_heart
201345.jpg,,blast,dead_heart,tungro
201346.jpg,,brown_spot,dead_heart,brown_spot
201347.jpg,,normal,dead_heart,normal
201348.jpg,,hispa,dead_heart,tungro
201349.jpg,,hispa,dead_heart,dead_heart
201350.jpg,,tungro,dead_heart,tungro
201351.jpg,,hispa,dead_heart,tungro
201352.jpg,,hispa,dead_heart,dead_heart
201353.jpg,,blast,dead_heart,tungro
201354.jpg,,normal,dead_heart,dead_heart
201355.jpg,,bacterial_leaf_blight,normal,normal
201356.jpg,,bacterial_panicle_blight,normal,brown_spot
201357.jpg,,bacterial_panicle_blight,dead_heart,brown_spot
201358.jpg,,brown_spot,bacterial_panicle_blight,brown_spot
201359.jpg,,hispa,dead_heart,tungro
201360.jpg,,normal,dead_heart,tungro
201361.jpg,,normal,blast,dead_heart
201362.jpg,,bacterial_leaf_streak,dead_heart,tungro
201363.jpg,,brown_spot,dead_heart,tungro
201364.jpg,,bacterial_panicle_blight,dead_heart,tungro
201365.jpg,,blast,dead_heart,tungro
201366.jpg,,dead_heart,dead_heart,tungro
201367.jpg,,blast,blast,tungro
201368.jpg,,downy_mildew,normal,normal
201369.jpg,,downy_mildew,bacterial_panicle_blight,normal
201370.jpg,,tungro,dead_heart,tungro
201371.jpg,,dead_heart,dead_heart,tungro
201372.jpg,,downy_mildew,dead_heart,tungro
201373.jpg,,bacterial_panicle_blight,normal,brown_spot
201374.jpg,,blast,dead_heart,tungro
201375.jpg,,hispa,dead_heart,tungro
201376.jpg,,blast,blast,tungro
201377.jpg,,blast,dead_heart,tungro
201378.jpg,,brown_spot,dead_heart,brown_spot
201379.jpg,,normal,dead_heart,dead_heart
201380.jpg,,normal,normal,normal
201381.jpg,,tungro,blast,tungro
201382.jpg,,tungro,dead_heart,tungro
201383.jpg,,dead_heart,dead_heart,tungro
201384.jpg,,hispa,dead_heart,tungro
201385.jpg,,blast,dead_heart,dead_heart
201386.jpg,,blast,dead_heart,tungro
201387.jpg,,normal,normal,normal
201388.jpg,,hispa,dead_heart,tungro
201389.jpg,,blast,blast,normal
201390.jpg,,normal,normal,normal
201391.jpg,,brown_spot,dead_heart,dead_heart
201392.jpg,,hispa,dead_heart,dead_heart
201393.jpg,,blast,dead_heart,tungro
201394.jpg,,dead_heart,dead_heart,brown_spot
201395.jpg,,normal,dead_heart,dead_heart
201396.jpg,,hispa,dead_heart,dead_heart
201397.jpg,,normal,dead_heart,tungro
201398.jpg,,tungro,dead_heart,tungro
201399.jpg,,bacterial_panicle_blight,dead_heart,brown_spot
201400.jpg,,dead_heart,dead_heart,tungro
201401.jpg,,bacterial_panicle_blight,dead_heart,tungro
201402.jpg,,brown_spot,dead_heart,tungro
201403.jpg,,blast,blast,brown_spot
201404.jpg,,hispa,dead_heart,tungro
201405.jpg,,bacterial_leaf_streak,normal,normal
201406.jpg,,hispa,bacterial_leaf_streak,tungro
201407.jpg,,brown_spot,dead_heart,tungro
201408.jpg,,brown_spot,dead_heart,tungro
201409.jpg,,dead_heart,dead_heart,tungro
201410.jpg,,tungro,dead_heart,tungro
201411.jpg,,dead_heart,dead_heart,tungro
201412.jpg,,bacterial_leaf_blight,dead_heart,tungro
201413.jpg,,dead_heart,dead_heart,tungro
201414.jpg,,brown_spot,dead_heart,dead_heart
201415.jpg,,hispa,normal,normal
201416.jpg,,dead_heart,dead_heart,dead_heart
201417.jpg,,hispa,dead_heart,dead_heart
201418.jpg,,dead_heart,dead_heart,dead_heart
201419.jpg,,blast,normal,normal
201420.jpg,,dead_heart,dead_heart,dead_heart
201421.jpg,,tungro,dead_heart,tungro
201422.jpg,,tungro,dead_heart,brown_spot
201423.jpg,,blast,dead_heart,tungro
201424.jpg,,hispa,dead_heart,tungro
201425.jpg,,bacterial_leaf_blight,dead_heart,tungro
201426.jpg,,bacterial_leaf_streak,dead_heart,tungro
201427.jpg,,blast,blast,tungro
201428.jpg,,normal,dead_heart,tungro
201429.jpg,,hispa,dead_heart,dead_heart
201430.jpg,,brown_spot,dead_heart,tungro
201431.jpg,,normal,dead_heart,tungro
201432.jpg,,hispa,dead_heart,tungro
201433.jpg,,dead_heart,dead_heart,tungro
201434.jpg,,hispa,dead_heart,tungro
201435.jpg,,dead_heart,dead_heart,tungro
201436.jpg,,hispa,dead_heart,dead_heart
201437.jpg,,dead_heart,dead_heart,dead_heart
201438.jpg,,hispa,dead_heart,tungro
201439.jpg,,normal,dead_heart,tungro
201440.jpg,,brown_spot,dead_heart,tungro
201441.jpg,,dead_heart,dead_heart,tungro
201442.jpg,,normal,normal,normal
201443.jpg,,bacterial_leaf_blight,dead_heart,tungro
201444.jpg,,hispa,dead_heart,tungro
201445.jpg,,tungro,dead_heart,tungro
201446.jpg,,hispa,dead_heart,tungro
201447.jpg,,normal,dead_heart,tungro
201448.jpg,,tungro,dead_heart,tungro
201449.jpg,,dead_heart,dead_heart,tungro
201450.jpg,,normal,dead_heart,tungro
201451.jpg,,dead_heart,dead_heart,normal
201452.jpg,,brown_spot,dead_heart,normal
201453.jpg,,normal,dead_heart,tungro
201454.jpg,,blast,blast,tungro
201455.jpg,,dead_heart,dead_heart,tungro
201456.jpg,,brown_spot,dead_heart,tungro
201457.jpg,,brown_spot,dead_heart,brown_spot
201458.jpg,,normal,dead_heart,tungro
201459.jpg,,blast,dead_heart,tungro
201460.jpg,,blast,blast,tungro
201461.jpg,,dead_heart,dead_heart,normal
201462.jpg,,downy_mildew,dead_heart,tungro
201463.jpg,,tungro,dead_heart,dead_heart
201464.jpg,,dead_heart,dead_heart,tungro
201465.jpg,,hispa,dead_heart,tungro
201466.jpg,,tungro,normal,brown_spot
201467.jpg,,downy_mildew,dead_heart,dead_heart
201468.jpg,,brown_spot,dead_heart,tungro
201469.jpg,,blast,blast,tungro
201470.jpg,,blast,blast,tungro
201471.jpg,,bacterial_leaf_streak,dead_heart,tungro
201472.jpg,,normal,normal,dead_heart
201473.jpg,,blast,dead_heart,tungro
201474.jpg,,hispa,dead_heart,dead_heart
201475.jpg,,hispa,blast,tungro
201476.jpg,,dead_heart,dead_heart,tungro
201477.jpg,,tungro,dead_heart,dead_heart
201478.jpg,,dead_heart,dead_heart,tungro
201479.jpg,,dead_heart,dead_heart,dead_heart
201480.jpg,,blast,dead_heart,tungro
201481.jpg,,bacterial_leaf_streak,dead_heart,tungro
201482.jpg,,blast,dead_heart,tungro
201483.jpg,,downy_mildew,normal,brown_spot
201484.jpg,,dead_heart,dead_heart,dead_heart
201485.jpg,,dead_heart,normal,dead_heart
201486.jpg,,tungro,dead_heart,tungro
201487.jpg,,tungro,dead_heart,tungro
201488.jpg,,blast,dead_heart,tungro
201489.jpg,,tungro,dead_heart,tungro
201490.jpg,,downy_mildew,dead_heart,normal
201491.jpg,,hispa,dead_heart,tungro
201492.jpg,,bacterial_panicle_blight,normal,brown_spot
201493.jpg,,tungro,dead_heart,tungro
201494.jpg,,tungro,dead_heart,dead_heart
201495.jpg,,bacterial_leaf_blight,dead_heart,dead_heart
201496.jpg,,hispa,dead_heart,tungro
201497.jpg,,tungro,dead_heart,tungro
201498.jpg,,hispa,normal,tungro
201499.jpg,,normal,dead_heart,dead_heart
201500.jpg,,downy_mildew,dead_heart,dead_heart
201501.jpg,,bacterial_leaf_blight,dead_heart,tungro
201502.jpg,,tungro,normal,tungro
201503.jpg,,blast,blast,dead_heart
201504.jpg,,tungro,dead_heart,tungro
201505.jpg,,dead_heart,dead_heart,tungro
201506.jpg,,dead_heart,dead_heart,tungro
201507.jpg,,blast,dead_heart,tungro
201508.jpg,,normal,dead_heart,normal
201509.jpg,,bacterial_leaf_blight,dead_heart,tungro
201510.jpg,,downy_mildew,dead_heart,tungro
201511.jpg,,tungro,dead_heart,tungro
201512.jpg,,downy_mildew,hispa,normal
201513.jpg,,brown_spot,dead_heart,tungro
201514.jpg,,blast,dead_heart,brown_spot
201515.jpg,,brown_spot,dead_heart,tungro
201516.jpg,,blast,normal,normal
201517.jpg,,downy_mildew,blast,tungro
201518.jpg,,bacterial_panicle_blight,dead_heart,tungro
201519.jpg,,hispa,normal,brown_spot
201520.jpg,,bacterial_leaf_blight,dead_heart,tungro
201521.jpg,,brown_spot,dead_heart,dead_heart
201522.jpg,,bacterial_leaf_streak,dead_heart,tungro
201523.jpg,,hispa,dead_heart,tungro
201524.jpg,,brown_spot,dead_heart,tungro
201525.jpg,,normal,dead_heart,dead_heart
201526.jpg,,bacterial_panicle_blight,dead_heart,tungro
201527.jpg,,tungro,dead_heart,dead_heart
201528.jpg,,normal,dead_heart,dead_heart
201529.jpg,,hispa,dead_heart,brown_spot
201530.jpg,,normal,blast,dead_heart
201531.jpg,,hispa,dead_heart,tungro
201532.jpg,,hispa,dead_heart,tungro
201533.jpg,,bacterial_panicle_blight,dead_heart,tungro
201534.jpg,,bacterial_leaf_streak,dead_heart,brown_spot
201535.jpg,,blast,dead_heart,tungro
201536.jpg,,blast,blast,blast
201537.jpg,,brown_spot,dead_heart,tungro
201538.jpg,,brown_spot,dead_heart,brown_spot
201539.jpg,,bacterial_leaf_streak,blast,brown_spot
201540.jpg,,normal,dead_heart,dead_heart
201541.jpg,,brown_spot,dead_heart,brown_spot
201542.jpg,,brown_spot,dead_heart,dead_heart
201543.jpg,,normal,dead_heart,dead_heart
201544.jpg,,bacterial_panicle_blight,dead_heart,tungro
201545.jpg,,hispa,dead_heart,normal
201546.jpg,,brown_spot,dead_heart,tungro
201547.jpg,,hispa,dead_heart,tungro
201548.jpg,,tungro,dead_heart,tungro
201549.jpg,,brown_spot,dead_heart,brown_spot
201550.jpg,,blast,dead_heart,tungro
201551.jpg,,hispa,dead_heart,tungro
201552.jpg,,blast,dead_heart,brown_spot
201553.jpg,,blast,dead_heart,tungro
201554.jpg,,bacterial_leaf_streak,dead_heart,tungro
201555.jpg,,blast,normal,normal
201556.jpg,,tungro,dead_heart,tungro
201557.jpg,,dead_heart,dead_heart,tungro
201558.jpg,,normal,dead_heart,normal
201559.jpg,,blast,blast,brown_spot
201560.jpg,,blast,bacterial_panicle_blight,brown_spot
201561.jpg,,hispa,dead_heart,tungro
201562.jpg,,hispa,dead_heart,tungro
201563.jpg,,normal,dead_heart,tungro
201564.jpg,,brown_spot,blast,brown_spot
201565.jpg,,hispa,normal,tungro
201566.jpg,,blast,dead_heart,brown_spot
201567.jpg,,dead_heart,dead_heart,dead_heart
201568.jpg,,hispa,dead_heart,dead_heart
201569.jpg,,hispa,dead_heart,tungro
201570.jpg,,normal,dead_heart,dead_heart
201571.jpg,,bacterial_leaf_blight,bacterial_panicle_blight,normal
201572.jpg,,bacterial_leaf_blight,dead_heart,brown_spot
201573.jpg,,normal,dead_heart,dead_heart
201574.jpg,,bacterial_leaf_streak,normal,normal
201575.jpg,,brown_spot,dead_heart,brown_spot
201576.jpg,,brown_spot,dead_heart,tungro
201577.jpg,,blast,dead_heart,tungro
201578.jpg,,hispa,dead_heart,normal
201579.jpg,,brown_spot,dead_heart,tungro
201580.jpg,,tungro,dead_heart,tungro
201581.jpg,,tungro,dead_heart,dead_heart
201582.jpg,,normal,normal,normal
201583.jpg,,brown_spot,dead_heart,dead_heart
201584.jpg,,bacterial_leaf_blight,dead_heart,tungro
201585.jpg,,dead_heart,dead_heart,tungro
201586.jpg,,bacterial_leaf_streak,brown_spot,brown_spot
201587.jpg,,brown_spot,dead_heart,tungro
201588.jpg,,blast,dead_heart,tungro
201589.jpg,,hispa,dead_heart,dead_heart
201590.jpg,,downy_mildew,dead_heart,tungro
201591.jpg,,bacterial_leaf_blight,dead_heart,dead_heart
201592.jpg,,hispa,dead_heart,dead_heart
201593.jpg,,dead_heart,dead_heart,brown_spot
201594.jpg,,brown_spot,normal,tungro
201595.jpg,,blast,dead_heart,tungro
201596.jpg,,normal,normal,normal
201597.jpg,,hispa,dead_heart,tungro
201598.jpg,,hispa,dead_heart,dead_heart
201599.jpg,,dead_heart,dead_heart,normal
201600.jpg,,dead_heart,dead_heart,tungro
201601.jpg,,bacterial_leaf_blight,dead_heart,tungro
201602.jpg,,downy_mildew,dead_heart,normal
201603.jpg,,blast,blast,tungro
201604.jpg,,blast,normal,normal
201605.jpg,,tungro,dead_heart,tungro
201606.jpg,,tungro,blast,tungro
201607.jpg,,blast,dead_heart,tungro
201608.jpg,,normal,dead_heart,dead_heart
201609.jpg,,tungro,dead_heart,dead_heart
201610.jpg,,hispa,normal,brown_spot
201611.jpg,,normal,dead_heart,normal
201612.jpg,,bacterial_panicle_blight,dead_heart,brown_spot
201613.jpg,,blast,normal,brown_spot
201614.jpg,,hispa,dead_heart,dead_heart
201615.jpg,,hispa,dead_heart,tungro
201616.jpg,,bacterial_leaf_streak,dead_heart,tungro
201617.jpg,,tungro,dead_heart,tungro
201618.jpg,,blast,dead_heart,tungro
201619.jpg,,normal,dead_heart,tungro
201620.jpg,,blast,bacterial_panicle_blight,tungro
201621.jpg,,dead_heart,dead_heart,tungro
201622.jpg,,hispa,dead_heart,dead_heart
201623.jpg,,bacterial_leaf_streak,dead_heart,tungro
201624.jpg,,normal,dead_heart,dead_heart
201625.jpg,,dead_heart,dead_heart,tungro
201626.jpg,,blast,blast,tungro
201627.jpg,,normal,dead_heart,tungro
201628.jpg,,brown_spot,dead_heart,brown_spot
201629.jpg,,dead_heart,dead_heart,blast
201630.jpg,,brown_spot,dead_heart,tungro
201631.jpg,,hispa,dead_heart,tungro
201632.jpg,,hispa,dead_heart,dead_heart
201633.jpg,,hispa,normal,brown_spot
201634.jpg,,dead_heart,dead_heart,dead_heart
201635.jpg,,tungro,dead_heart,tungro
201636.jpg,,brown_spot,dead_heart,tungro
201637.jpg,,tungro,dead_heart,tungro
201638.jpg,,bacterial_panicle_blight,dead_heart,tungro
201639.jpg,,bacterial_leaf_streak,dead_heart,tungro
201640.jpg,,dead_heart,dead_heart,tungro
201641.jpg,,blast,blast,tungro
201642.jpg,,normal,dead_heart,tungro
201643.jpg,,hispa,dead_heart,dead_heart
201644.jpg,,hispa,dead_heart,tungro
201645.jpg,,hispa,dead_heart,tungro
201646.jpg,,normal,dead_heart,dead_heart
201647.jpg,,tungro,dead_heart,tungro
201648.jpg,,tungro,dead_heart,tungro
201649.jpg,,hispa,dead_heart,dead_heart
201650.jpg,,hispa,dead_heart,tungro
201651.jpg,,bacterial_leaf_streak,blast,brown_spot
201652.jpg,,hispa,dead_heart,tungro
201653.jpg,,brown_spot,dead_heart,normal
201654.jpg,,blast,normal,tungro
201655.jpg,,blast,dead_heart,tungro
201656.jpg,,dead_heart,dead_heart,tungro
201657.jpg,,normal,dead_heart,dead_heart
201658.jpg,,hispa,dead_heart,dead_heart
201659.jpg,,normal,dead_heart,normal
201660.jpg,,hispa,dead_heart,tungro
201661.jpg,,blast,dead_heart,tungro
201662.jpg,,normal,normal,dead_heart
201663.jpg,,tungro,normal,normal
201664.jpg,,blast,dead_heart,tungro
201665.jpg,,hispa,dead_heart,tungro
201666.jpg,,bacterial_panicle_blight,brown_spot,brown_spot
201667.jpg,,normal,normal,dead_heart
201668.jpg,,normal,normal,normal
201669.jpg,,brown_spot,dead_heart,tungro
201670.jpg,,hispa,normal,tungro
201671.jpg,,tungro,dead_heart,dead_heart
201672.jpg,,normal,dead_heart,normal
201673.jpg,,blast,blast,blast
201674.jpg,,brown_spot,dead_heart,tungro
201675.jpg,,downy_mildew,dead_heart,normal
201676.jpg,,bacterial_panicle_blight,dead_heart,tungro
201677.jpg,,hispa,dead_heart,tungro
201678.jpg,,normal,dead_heart,tungro
201679.jpg,,normal,dead_heart,brown_spot
201680.jpg,,brown_spot,dead_heart,tungro
201681.jpg,,normal,dead_heart,dead_heart
201682.jpg,,blast,dead_heart,tungro
201683.jpg,,normal,dead_heart,dead_heart
201684.jpg,,bacterial_leaf_blight,dead_heart,dead_heart
201685.jpg,,normal,dead_heart,dead_heart
201686.jpg,,blast,blast,brown_spot
201687.jpg,,bacterial_leaf_streak,dead_heart,tungro
201688.jpg,,bacterial_leaf_streak,dead_heart,dead_heart
201689.jpg,,hispa,blast,dead_heart
201690.jpg,,brown_spot,dead_heart,tungro
201691.jpg,,hispa,dead_heart,tungro
201692.jpg,,bacterial_leaf_blight,dead_heart,tungro
201693.jpg,,bacterial_panicle_blight,dead_heart,tungro
201694.jpg,,tungro,dead_heart,tungro
201695.jpg,,bacterial_panicle_blight,dead_heart,tungro
201696.jpg,,normal,dead_heart,normal
201697.jpg,,blast,dead_heart,tungro
201698.jpg,,dead_heart,dead_heart,tungro
201699.jpg,,tungro,dead_heart,tungro
201700.jpg,,bacterial_leaf_blight,dead_heart,dead_heart
201701.jpg,,tungro,dead_heart,tungro
201702.jpg,,bacterial_leaf_streak,dead_heart,brown_spot
201703.jpg,,hispa,dead_heart,tungro
201704.jpg,,hispa,dead_heart,normal
201705.jpg,,bacterial_leaf_streak,dead_heart,tungro
201706.jpg,,brown_spot,dead_heart,tungro
201707.jpg,,dead_heart,dead_heart,tungro
201708.jpg,,bacterial_panicle_blight,bacterial_panicle_blight,brown_spot
201709.jpg,,downy_mildew,dead_heart,tungro
201710.jpg,,dead_heart,normal,dead_heart
201711.jpg,,brown_spot,dead_heart,tungro
201712.jpg,,bacterial_panicle_blight,dead_heart,dead_heart
201713.jpg,,hispa,dead_heart,brown_spot
201714.jpg,,brown_spot,dead_heart,dead_heart
201715.jpg,,bacterial_leaf_blight,dead_heart,brown_spot
201716.jpg,,brown_spot,dead_heart,normal
201717.jpg,,bacterial_leaf_streak,dead_heart,tungro
201718.jpg,,bacterial_leaf_blight,dead_heart,tungro
201719.jpg,,dead_heart,dead_heart,tungro
201720.jpg,,tungro,dead_heart,tungro
201721.jpg,,dead_heart,dead_heart,tungro
201722.jpg,,blast,blast,tungro
201723.jpg,,tungro,dead_heart,tungro
201724.jpg,,blast,dead_heart,dead_heart
201725.jpg,,blast,bacterial_panicle_blight,brown_spot
201726.jpg,,tungro,dead_heart,dead_heart
201727.jpg,,hispa,normal,normal
201728.jpg,,blast,blast,tungro
201729.jpg,,tungro,dead_heart,tungro
201730.jpg,,blast,dead_heart,tungro
201731.jpg,,blast,blast,blast
201732.jpg,,tungro,dead_heart,tungro
201733.jpg,,hispa,dead_heart,tungro
201734.jpg,,blast,dead_heart,tungro
201735.jpg,,bacterial_leaf_streak,dead_heart,dead_heart
201736.jpg,,bacterial_leaf_streak,dead_heart,tungro
201737.jpg,,hispa,dead_heart,tungro
201738.jpg,,normal,dead_heart,normal
201739.jpg,,bacterial_panicle_blight,dead_heart,tungro
201740.jpg,,blast,normal,dead_heart
201741.jpg,,dead_heart,dead_heart,tungro
201742.jpg,,brown_spot,dead_heart,tungro
201743.jpg,,bacterial_leaf_streak,dead_heart,tungro
201744.jpg,,brown_spot,dead_heart,dead_heart
201745.jpg,,normal,dead_heart,tungro
201746.jpg,,hispa,dead_heart,tungro
201747.jpg,,dead_heart,dead_heart,tungro
201748.jpg,,tungro,dead_heart,dead_heart
201749.jpg,,brown_spot,dead_heart,tungro
201750.jpg,,bacterial_panicle_blight,dead_heart,tungro
201751.jpg,,normal,dead_heart,tungro
201752.jpg,,normal,normal,normal
201753.jpg,,normal,normal,tungro
201754.jpg,,dead_heart,dead_heart,tungro
201755.jpg,,bacterial_leaf_blight,dead_heart,tungro
201756.jpg,,hispa,dead_heart,tungro
201757.jpg,,dead_heart,dead_heart,tungro
201758.jpg,,tungro,dead_heart,tungro
201759.jpg,,bacterial_leaf_blight,dead_heart,tungro
201760.jpg,,bacterial_leaf_streak,dead_heart,tungro
201761.jpg,,blast,blast,tungro
201762.jpg,,bacterial_leaf_blight,dead_heart,tungro
201763.jpg,,downy_mildew,dead_heart,dead_heart
201764.jpg,,hispa,dead_heart,tungro
201765.jpg,,blast,dead_heart,tungro
201766.jpg,,blast,dead_heart,tungro
201767.jpg,,bacterial_panicle_blight,dead_heart,brown_spot
201768.jpg,,dead_heart,dead_heart,normal
201769.jpg,,dead_heart,dead_heart,tungro
201770.jpg,,downy_mildew,dead_heart,dead_heart
201771.jpg,,hispa,dead_heart,tungro
201772.jpg,,tungro,dead_heart,dead_heart
201773.jpg,,normal,normal,brown_spot
201774.jpg,,brown_spot,dead_heart,brown_spot
201775.jpg,,bacterial_leaf_streak,blast,brown_spot
201776.jpg,,dead_heart,dead_heart,dead_heart
201777.jpg,,bacterial_leaf_streak,dead_heart,tungro
201778.jpg,,normal,dead_heart,tungro
201779.jpg,,brown_spot,brown_spot,brown_spot
201780.jpg,,hispa,dead_heart,tungro
201781.jpg,,dead_heart,dead_heart,tungro
201782.jpg,,hispa,dead_heart,tungro
201783.jpg,,normal,dead_heart,tungro
201784.jpg,,normal,dead_heart,tungro
201785.jpg,,hispa,dead_heart,dead_heart
201786.jpg,,blast,dead_heart,tungro
201787.jpg,,blast,dead_heart,tungro
201788.jpg,,blast,dead_heart,tungro
201789.jpg,,blast,blast,brown_spot
201790.jpg,,bacterial_leaf_blight,dead_heart,tungro
