image_id,label,label_1,label_2
201487.jpg,,tungro,dead_heart
201488.jpg,,blast,dead_heart
201489.jpg,,tungro,dead_heart
201490.jpg,,downy_mildew,dead_heart
201491.jpg,,hispa,dead_heart
201492.jpg,,bacterial_panicle_blight,normal
201493.jpg,,tungro,dead_heart
201494.jpg,,tungro,dead_heart
201495.jpg,,bacterial_leaf_blight,dead_heart
201496.jpg,,hispa,dead_heart
201497.jpg,,tungro,dead_heart
201498.jpg,,hispa,normal
201499.jpg,,normal,dead_heart
201500.jpg,,downy_mildew,dead_heart
201501.jpg,,bacterial_leaf_blight,dead_heart
201502.jpg,,tungro,normal
201503.jpg,,blast,blast
201504.jpg,,tungro,dead_heart
201505.jpg,,dead_heart,dead_heart
201506.jpg,,dead_heart,dead_heart
201507.jpg,,blast,dead_heart
201508.jpg,,normal,dead_heart
201509.jpg,,bacterial_leaf_blight,dead_heart
201510.jpg,,downy_mildew,dead_heart
201511.jpg,,tungro,dead_heart
201512.jpg,,downy_mildew,hispa
201513.jpg,,brown_spot,dead_heart
201514.jpg,,blast,dead_heart
201515.jpg,,brown_spot,dead_heart
201516.jpg,,blast,normal
201517.jpg,,downy_mildew,blast
201518.jpg,,bacterial_panicle_blight,dead_heart
201519.jpg,,hispa,normal
201520.jpg,,bacterial_leaf_blight,dead_heart
201521.jpg,,brown_spot,dead_heart
201522.jpg,,bacterial_leaf_streak,dead_heart
201523.jpg,,hispa,dead_heart
201524.jpg,,brown_spot,dead_heart
201525.jpg,,normal,dead_heart
201526.jpg,,bacterial_panicle_blight,dead_heart
201527.jpg,,tungro,dead_heart
201528.jpg,,normal,dead_heart
201529.jpg,,hispa,dead_heart
201530.jpg,,normal,blast
201531.jpg,,hispa,dead_heart
201532.jpg,,hispa,dead_heart
201533.jpg,,bacterial_panicle_blight,dead_heart
201534.jpg,,bacterial_leaf_streak,dead_heart
201535.jpg,,blast,dead_heart
201536.jpg,,blast,blast
201537.jpg,,brown_spot,dead_heart
201538.jpg,,brown_spot,dead_heart
201539.jpg,,bacterial_leaf_streak,blast
201540.jpg,,normal,dead_heart
201541.jpg,,brown_spot,dead_heart
201542.jpg,,brown_spot,dead_heart
201543.jpg,,normal,dead_heart
201544.jpg,,bacterial_panicle_blight,dead_heart
201545.jpg,,hispa,dead_heart
201546.jpg,,brown_spot,dead_heart
201547.jpg,,hispa,dead_heart
201548.jpg,,tungro,dead_heart
201549.jpg,,brown_spot,dead_heart
201550.jpg,,blast,dead_heart
201551.jpg,,hispa,dead_heart
201552.jpg,,blast,dead_heart
201553.jpg,,blast,dead_heart
201554.jpg,,bacterial_leaf_streak,dead_heart
201555.jpg,,blast,normal
201556.jpg,,tungro,dead_heart
201557.jpg,,dead_heart,dead_heart
201558.jpg,,normal,dead_heart
201559.jpg,,blast,blast
201560.jpg,,blast,bacterial_panicle_blight
201561.jpg,,hispa,dead_heart
201562.jpg,,hispa,dead_heart
201563.jpg,,normal,dead_heart
201564.jpg,,brown_spot,blast
201565.jpg,,hispa,normal
201566.jpg,,blast,dead_heart
201567.jpg,,dead_heart,dead_heart
201568.jpg,,hispa,dead_heart
201569.jpg,,hispa,dead_heart
201570.jpg,,normal,dead_heart
201571.jpg,,bacterial_leaf_blight,bacterial_panicle_blight
201572.jpg,,bacterial_leaf_blight,dead_heart
201573.jpg,,normal,dead_heart
201574.jpg,,bacterial_leaf_streak,normal
201575.jpg,,brown_spot,dead_heart
201576.jpg,,brown_spot,dead_heart
201577.jpg,,blast,dead_heart
201578.jpg,,hispa,dead_heart
201579.jpg,,brown_spot,dead_heart
201580.jpg,,tungro,dead_heart
201581.jpg,,tungro,dead_heart
201582.jpg,,normal,normal
201583.jpg,,brown_spot,dead_heart
201584.jpg,,bacterial_leaf_blight,dead_heart
201585.jpg,,dead_heart,dead_heart
201586.jpg,,bacterial_leaf_streak,brown_spot
201587.jpg,,brown_spot,dead_heart
201588.jpg,,blast,dead_heart
201589.jpg,,hispa,dead_heart
201590.jpg,,downy_mildew,dead_heart
201591.jpg,,bacterial_leaf_blight,dead_heart
201592.jpg,,hispa,dead_heart
201593.jpg,,dead_heart,dead_heart
201594.jpg,,brown_spot,normal
201595.jpg,,blast,dead_heart
201596.jpg,,normal,normal
201597.jpg,,hispa,dead_heart
201598.jpg,,hispa,dead_heart
201599.jpg,,dead_heart,dead_heart
201600.jpg,,dead_heart,dead_heart
201601.jpg,,bacterial_leaf_blight,dead_heart
201602.jpg,,downy_mildew,dead_heart
201603.jpg,,blast,blast
201604.jpg,,blast,normal
201605.jpg,,tungro,dead_heart
201606.jpg,,tungro,blast
201607.jpg,,blast,dead_heart
201608.jpg,,normal,dead_heart
201609.jpg,,tungro,dead_heart
201610.jpg,,hispa,normal
201611.jpg,,normal,dead_heart
201612.jpg,,bacterial_panicle_blight,dead_heart
201613.jpg,,blast,normal
201614.jpg,,hispa,dead_heart
201615.jpg,,hispa,dead_heart
201616.jpg,,bacterial_leaf_streak,dead_heart
201617.jpg,,tungro,dead_heart
201618.jpg,,blast,dead_heart
201619.jpg,,normal,dead_heart
201620.jpg,,blast,bacterial_panicle_blight
201621.jpg,,dead_heart,dead_heart
201622.jpg,,hispa,dead_heart
201623.jpg,,bacterial_leaf_streak,dead_heart
201624.jpg,,normal,dead_heart
201625.jpg,,dead_heart,dead_heart
201626.jpg,,blast,blast
201627.jpg,,normal,dead_heart
201628.jpg,,brown_spot,dead_heart
201629.jpg,,dead_heart,dead_heart
201630.jpg,,brown_spot,dead_heart
201631.jpg,,hispa,dead_heart
201632.jpg,,hispa,dead_heart
201633.jpg,,hispa,normal
201634.jpg,,dead_heart,dead_heart
201635.jpg,,tungro,dead_heart
201636.jpg,,brown_spot,dead_heart
201637.jpg,,tungro,dead_heart
201638.jpg,,bacterial_panicle_blight,dead_heart
201639.jpg,,bacterial_leaf_streak,dead_heart
201640.jpg,,dead_heart,dead_heart
201641.jpg,,blast,blast
201642.jpg,,normal,dead_heart
201643.jpg,,hispa,dead_heart
201644.jpg,,hispa,dead_heart
201645.jpg,,hispa,dead_heart
201646.jpg,,normal,dead_heart
201647.jpg,,tungro,dead_heart
201648.jpg,,tungro,dead_heart
201649.jpg,,hispa,dead_heart
201650.jpg,,hispa,dead_heart
201651.jpg,,bacterial_leaf_streak,blast
201652.jpg,,hispa,dead_heart
201653.jpg,,brown_spot,dead_heart
201654.jpg,,blast,normal
201655.jpg,,blast,dead_heart
201656.jpg,,dead_heart,dead_heart
201657.jpg,,normal,dead_heart
201658.jpg,,hispa,dead_heart
201659.jpg,,normal,dead_heart
201660.jpg,,hispa,dead_heart
201661.jpg,,blast,dead_heart
201662.jpg,,normal,normal
201663.jpg,,tungro,normal
201664.jpg,,blast,dead_heart
201665.jpg,,hispa,dead_heart
201666.jpg,,bacterial_panicle_blight,brown_spot
201667.jpg,,normal,normal
201668.jpg,,normal,normal
201669.jpg,,brown_spot,dead_heart
201670.jpg,,hispa,normal
201671.jpg,,tungro,dead_heart
201672.jpg,,normal,dead_heart
201673.jpg,,blast,blast
201674.jpg,,brown_spot,dead_heart
201675.jpg,,downy_mildew,dead_heart
201676.jpg,,bacterial_panicle_blight,dead_heart
201677.jpg,,hispa,dead_heart
201678.jpg,,normal,dead_heart
201679.jpg,,normal,dead_heart
201680.jpg,,brown_spot,dead_heart
201681.jpg,,normal,dead_heart
201682.jpg,,blast,dead_heart
201683.jpg,,normal,dead_heart
201684.jpg,,bacterial_leaf_blight,dead_heart
201685.jpg,,normal,dead_heart
201686.jpg,,blast,blast
201687.jpg,,bacterial_leaf_streak,dead_heart
201688.jpg,,bacterial_leaf_streak,dead_heart
201689.jpg,,hispa,blast
201690.jpg,,brown_spot,dead_heart
201691.jpg,,hispa,dead_heart
201692.jpg,,bacterial_leaf_blight,dead_heart
201693.jpg,,bacterial_panicle_blight,dead_heart
201694.jpg,,tungro,dead_heart
201695.jpg,,bacterial_panicle_blight,dead_heart
201696.jpg,,normal,dead_heart
201697.jpg,,blast,dead_heart
201698.jpg,,dead_heart,dead_heart
201699.jpg,,tungro,dead_heart
201700.jpg,,bacterial_leaf_blight,dead_heart
201701.jpg,,tungro,dead_heart
201702.jpg,,bacterial_leaf_streak,dead_heart
201703.jpg,,hispa,dead_heart
201704.jpg,,hispa,dead_heart
201705.jpg,,bacterial_leaf_streak,dead_heart
201706.jpg,,brown_spot,dead_heart
201707.jpg,,dead_heart,dead_heart
201708.jpg,,bacterial_panicle_blight,bacterial_panicle_blight
201709.jpg,,downy_mildew,dead_heart
201710.jpg,,dead_heart,normal
201711.jpg,,brown_spot,dead_heart
201712.jpg,,bacterial_panicle_blight,dead_heart
201713.jpg,,hispa,dead_heart
201714.jpg,,brown_spot,dead_heart
201715.jpg,,bacterial_leaf_blight,dead_heart
201716.jpg,,brown_spot,dead_heart
201717.jpg,,bacterial_leaf_streak,dead_heart
201718.jpg,,bacterial_leaf_blight,dead_heart
201719.jpg,,dead_heart,dead_heart
201720.jpg,,tungro,dead_heart
201721.jpg,,dead_heart,dead_heart
201722.jpg,,blast,blast
201723.jpg,,tungro,dead_heart
201724.jpg,,blast,dead_heart
201725.jpg,,blast,bacterial_panicle_blight
201726.jpg,,tungro,dead_heart
201727.jpg,,hispa,normal
201728.jpg,,blast,blast
201729.jpg,,tungro,dead_heart
201730.jpg,,blast,dead_heart
201731.jpg,,blast,blast
201732.jpg,,tungro,dead_heart
201733.jpg,,hispa,dead_heart
201734.jpg,,blast,dead_heart
201735.jpg,,bacterial_leaf_streak,dead_heart
201736.jpg,,bacterial_leaf_streak,dead_heart
201737.jpg,,hispa,dead_heart
201738.jpg,,normal,dead_heart
201739.jpg,,bacterial_panicle_blight,dead_heart
201740.jpg,,blast,normal
201741.jpg,,dead_heart,dead_heart
201742.jpg,,brown_spot,dead_heart
201743.jpg,,bacterial_leaf_streak,dead_heart
201744.jpg,,brown_spot,dead_heart
201745.jpg,,normal,dead_heart
201746.jpg,,hispa,dead_heart
201747.jpg,,dead_heart,dead_heart
201748.jpg,,tungro,dead_heart
201749.jpg,,brown_spot,dead_heart
201750.jpg,,bacterial_panicle_blight,dead_heart
201751.jpg,,normal,dead_heart
201752.jpg,,normal,normal
201753.jpg,,normal,normal
201754.jpg,,dead_heart,dead_heart
201755.jpg,,bacterial_leaf_blight,dead_heart
201756.jpg,,hispa,dead_heart
201757.jpg,,dead_heart,dead_heart
201758.jpg,,tungro,dead_heart
201759.jpg,,bacterial_leaf_blight,dead_heart
201760.jpg,,bacterial_leaf_streak,dead_heart
201761.jpg,,blast,blast
201762.jpg,,bacterial_leaf_blight,dead_heart
201763.jpg,,downy_mildew,dead_heart
201764.jpg,,hispa,dead_heart
201765.jpg,,blast,dead_heart
201766.jpg,,blast,dead_heart
201767.jpg,,bacterial_panicle_blight,dead_heart
201768.jpg,,dead_heart,dead_heart
201769.jpg,,dead_heart,dead_heart
201770.jpg,,downy_mildew,dead_heart
201771.jpg,,hispa,dead_heart
201772.jpg,,tungro,dead_heart
201773.jpg,,normal,normal
201774.jpg,,brown_spot,dead_heart
201775.jpg,,bacterial_leaf_streak,blast
201776.jpg,,dead_heart,dead_heart
201777.jpg,,bacterial_leaf_streak,dead_heart
201778.jpg,,normal,dead_heart
201779.jpg,,brown_spot,brown_spot
201780.jpg,,hispa,dead_heart
201781.jpg,,dead_heart,dead_heart
201782.jpg,,hispa,dead_heart
201783.jpg,,normal,dead_heart
201784.jpg,,normal,dead_heart
201785.jpg,,hispa,dead_heart
201786.jpg,,blast,dead_heart
201787.jpg,,blast,dead_heart
201788.jpg,,blast,dead_heart
201789.jpg,,blast,blast
201790.jpg,,bacterial_leaf_blight,dead_heart
201791.jpg,,hispa,dead_heart
201792.jpg,,hispa,dead_heart
201793.jpg,,dead_heart,dead_heart
201794.jpg,,tungro,dead_heart
201795.jpg,,blast,dead_heart
201796.jpg,,bacterial_leaf_blight,dead_heart
201797.jpg,,dead_heart,normal
201798.jpg,,normal,dead_heart
201799.jpg,,normal,dead_heart
201800.jpg,,downy_mildew,dead_heart
201801.jpg,,hispa,dead_heart
201802.jpg,,bacterial_leaf_blight,dead_heart
201803.jpg,,tungro,dead_heart
201804.jpg,,bacterial_leaf_blight,dead_heart
201805.jpg,,blast,dead_heart
201806.jpg,,tungro,dead_heart
201807.jpg,,blast,dead_heart
201808.jpg,,bacterial_panicle_blight,dead_heart
201809.jpg,,blast,normal
201810.jpg,,normal,dead_heart
201811.jpg,,hispa,dead_heart
201812.jpg,,dead_heart,dead_heart
201813.jpg,,hispa,dead_heart
201814.jpg,,bacterial_leaf_streak,dead_heart
201815.jpg,,tungro,dead_heart
201816.jpg,,bacterial_leaf_streak,dead_heart
201817.jpg,,tungro,dead_heart
201818.jpg,,blast,dead_heart
201819.jpg,,normal,blast
201820.jpg,,blast,dead_heart
201821.jpg,,bacterial_leaf_blight,dead_heart
201822.jpg,,brown_spot,dead_heart
201823.jpg,,tungro,dead_heart
201824.jpg,,dead_heart,dead_heart
201825.jpg,,hispa,dead_heart
201826.jpg,,bacterial_leaf_blight,dead_heart
201827.jpg,,hispa,dead_heart
201828.jpg,,blast,dead_heart
201829.jpg,,hispa,dead_heart
201830.jpg,,bacterial_panicle_blight,dead_heart
201831.jpg,,bacterial_panicle_blight,dead_heart
201832.jpg,,dead_heart,dead_heart
201833.jpg,,blast,dead_heart
201834.jpg,,brown_spot,dead_heart
201835.jpg,,blast,blast
201836.jpg,,dead_heart,blast
201837.jpg,,dead_heart,dead_heart
201838.jpg,,normal,dead_heart
201839.jpg,,brown_spot,dead_heart
201840.jpg,,bacterial_leaf_blight,dead_heart
201841.jpg,,hispa,dead_heart
201842.jpg,,normal,dead_heart
201843.jpg,,hispa,dead_heart
201844.jpg,,tungro,dead_heart
201845.jpg,,hispa,dead_heart
201846.jpg,,normal,dead_heart
201847.jpg,,dead_heart,dead_heart
201848.jpg,,brown_spot,dead_heart
201849.jpg,,normal,normal
201850.jpg,,tungro,dead_heart
201851.jpg,,normal,dead_heart
201852.jpg,,normal,dead_heart
201853.jpg,,hispa,dead_heart
201854.jpg,,downy_mildew,dead_heart
201855.jpg,,normal,dead_heart
201856.jpg,,dead_heart,dead_heart
201857.jpg,,hispa,dead_heart
201858.jpg,,normal,dead_heart
201859.jpg,,normal,dead_heart
201860.jpg,,hispa,dead_heart
201861.jpg,,normal,dead_heart
201862.jpg,,dead_heart,dead_heart
201863.jpg,,brown_spot,dead_heart
201864.jpg,,tungro,dead_heart
201865.jpg,,blast,dead_heart
201866.jpg,,normal,dead_heart
201867.jpg,,hispa,dead_heart
201868.jpg,,bacterial_leaf_blight,dead_heart
201869.jpg,,bacterial_leaf_blight,dead_heart
201870.jpg,,tungro,dead_heart
201871.jpg,,bacterial_leaf_blight,dead_heart
201872.jpg,,normal,blast
201873.jpg,,normal,dead_heart
201874.jpg,,dead_heart,dead_heart
201875.jpg,,brown_spot,dead_heart
201876.jpg,,blast,dead_heart
201877.jpg,,blast,blast
201878.jpg,,normal,dead_heart
201879.jpg,,hispa,dead_heart
201880.jpg,,normal,dead_heart
201881.jpg,,brown_spot,dead_heart
201882.jpg,,blast,blast
201883.jpg,,dead_heart,dead_heart
201884.jpg,,dead_heart,dead_heart
201885.jpg,,dead_heart,dead_heart
201886.jpg,,bacterial_leaf_streak,dead_heart
201887.jpg,,blast,dead_heart
201888.jpg,,hispa,dead_heart
201889.jpg,,hispa,dead_heart
201890.jpg,,bacterial_leaf_streak,dead_heart
201891.jpg,,hispa,dead_heart
201892.jpg,,downy_mildew,bacterial_panicle_blight
201893.jpg,,dead_heart,dead_heart
201894.jpg,,bacterial_panicle_blight,dead_heart
201895.jpg,,normal,dead_heart
201896.jpg,,bacterial_leaf_blight,dead_heart
201897.jpg,,normal,dead_heart
201898.jpg,,normal,dead_heart
201899.jpg,,hispa,dead_heart
201900.jpg,,dead_heart,normal
201901.jpg,,blast,dead_heart
201902.jpg,,hispa,dead_heart
201903.jpg,,tungro,dead_heart
201904.jpg,,normal,dead_heart
201905.jpg,,brown_spot,dead_heart
201906.jpg,,dead_heart,blast
201907.jpg,,bacterial_leaf_streak,dead_heart
201908.jpg,,hispa,dead_heart
201909.jpg,,normal,dead_heart
201910.jpg,,tungro,dead_heart
201911.jpg,,blast,dead_heart
201912.jpg,,dead_heart,dead_heart
201913.jpg,,tungro,dead_heart
201914.jpg,,normal,dead_heart
201915.jpg,,blast,dead_heart
201916.jpg,,brown_spot,dead_heart
201917.jpg,,tungro,dead_heart
201918.jpg,,hispa,dead_heart
201919.jpg,,normal,dead_heart
201920.jpg,,normal,dead_heart
201921.jpg,,tungro,dead_heart
201922.jpg,,bacterial_leaf_streak,blast
201923.jpg,,tungro,normal
201924.jpg,,dead_heart,dead_heart
201925.jpg,,normal,dead_heart
201926.jpg,,blast,dead_heart
201927.jpg,,bacterial_leaf_streak,dead_heart
201928.jpg,,dead_heart,dead_heart
201929.jpg,,hispa,dead_heart
201930.jpg,,dead_heart,dead_heart
201931.jpg,,tungro,dead_heart
201932.jpg,,brown_spot,dead_heart
201933.jpg,,brown_spot,dead_heart
201934.jpg,,normal,dead_heart
201935.jpg,,downy_mildew,dead_heart
201936.jpg,,tungro,dead_heart
201937.jpg,,normal,dead_heart
201938.jpg,,hispa,normal
201939.jpg,,blast,blast
201940.jpg,,brown_spot,dead_heart
201941.jpg,,normal,dead_heart
201942.jpg,,downy_mildew,dead_heart
201943.jpg,,brown_spot,dead_heart
201944.jpg,,bacterial_leaf_streak,dead_heart
201945.jpg,,blast,dead_heart
201946.jpg,,bacterial_leaf_blight,dead_heart
201947.jpg,,dead_heart,normal
201948.jpg,,bacterial_leaf_streak,dead_heart
201949.jpg,,normal,dead_heart
201950.jpg,,bacterial_panicle_blight,dead_heart
201951.jpg,,hispa,normal
201952.jpg,,normal,dead_heart
201953.jpg,,dead_heart,dead_heart
201954.jpg,,brown_spot,dead_heart
201955.jpg,,dead_heart,normal
201956.jpg,,dead_heart,normal
201957.jpg,,blast,dead_heart
201958.jpg,,normal,dead_heart
201959.jpg,,tungro,dead_heart
201960.jpg,,hispa,normal
201961.jpg,,hispa,normal
201962.jpg,,tungro,dead_heart
201963.jpg,,blast,dead_heart
201964.jpg,,normal,dead_heart
201965.jpg,,hispa,dead_heart
201966.jpg,,normal,normal
201967.jpg,,bacterial_leaf_streak,dead_heart
201968.jpg,,dead_heart,dead_heart
201969.jpg,,dead_heart,dead_heart
201970.jpg,,blast,dead_heart
201971.jpg,,blast,dead_heart
201972.jpg,,downy_mildew,dead_heart
201973.jpg,,downy_mildew,dead_heart
201974.jpg,,hispa,normal
201975.jpg,,blast,blast
201976.jpg,,hispa,dead_heart
201977.jpg,,hispa,normal
201978.jpg,,dead_heart,dead_heart
201979.jpg,,tungro,dead_heart
201980.jpg,,blast,dead_heart
201981.jpg,,tungro,blast
201982.jpg,,dead_heart,dead_heart
201983.jpg,,normal,dead_heart
201984.jpg,,hispa,dead_heart
201985.jpg,,normal,normal
201986.jpg,,bacterial_leaf_streak,dead_heart
201987.jpg,,dead_heart,normal
201988.jpg,,hispa,normal
201989.jpg,,blast,dead_heart
201990.jpg,,brown_spot,dead_heart
201991.jpg,,blast,dead_heart
201992.jpg,,normal,dead_heart
201993.jpg,,normal,dead_heart
201994.jpg,,hispa,normal
201995.jpg,,brown_spot,dead_heart
201996.jpg,,hispa,dead_heart
201997.jpg,,hispa,dead_heart
201998.jpg,,tungro,dead_heart
201999.jpg,,tungro,dead_heart
202000.jpg,,hispa,dead_heart
202001.jpg,,hispa,dead_heart
202002.jpg,,blast,dead_heart
202003.jpg,,normal,dead_heart
202004.jpg,,blast,dead_heart
202005.jpg,,brown_spot,dead_heart
202006.jpg,,dead_heart,dead_heart
202007.jpg,,bacterial_panicle_blight,dead_heart
202008.jpg,,normal,dead_heart
202009.jpg,,hispa,dead_heart
202010.jpg,,blast,dead_heart
202011.jpg,,blast,dead_heart
202012.jpg,,bacterial_leaf_streak,bacterial_leaf_streak
202013.jpg,,hispa,dead_heart
202014.jpg,,dead_heart,dead_heart
202015.jpg,,normal,dead_heart
202016.jpg,,dead_heart,dead_heart
202017.jpg,,blast,dead_heart
202018.jpg,,blast,dead_heart
202019.jpg,,normal,normal
202020.jpg,,blast,blast
202021.jpg,,blast,dead_heart
202022.jpg,,hispa,dead_heart
202023.jpg,,normal,dead_heart
202024.jpg,,brown_spot,dead_heart
202025.jpg,,dead_heart,dead_heart
202026.jpg,,normal,dead_heart
202027.jpg,,bacterial_leaf_blight,dead_heart
202028.jpg,,dead_heart,dead_heart
202029.jpg,,dead_heart,dead_heart
202030.jpg,,downy_mildew,dead_heart
202031.jpg,,tungro,blast
202032.jpg,,normal,normal
202033.jpg,,tungro,dead_heart
202034.jpg,,tungro,dead_heart
202035.jpg,,tungro,dead_heart
202036.jpg,,tungro,dead_heart
202037.jpg,,normal,dead_heart
202038.jpg,,bacterial_panicle_blight,dead_heart
202039.jpg,,blast,dead_heart
202040.jpg,,normal,dead_heart
202041.jpg,,bacterial_leaf_blight,normal
202042.jpg,,hispa,dead_heart
202043.jpg,,tungro,dead_heart
202044.jpg,,bacterial_panicle_blight,bacterial_panicle_blight
202045.jpg,,blast,dead_heart
202046.jpg,,tungro,dead_heart
202047.jpg,,tungro,dead_heart
202048.jpg,,dead_heart,dead_heart
202049.jpg,,hispa,dead_heart
202050.jpg,,normal,dead_heart
202051.jpg,,hispa,dead_heart
202052.jpg,,brown_spot,dead_heart
202053.jpg,,hispa,normal
202054.jpg,,hispa,dead_heart
202055.jpg,,normal,dead_heart
202056.jpg,,dead_heart,dead_heart
202057.jpg,,hispa,dead_heart
202058.jpg,,tungro,normal
202059.jpg,,bacterial_leaf_streak,normal
202060.jpg,,dead_heart,dead_heart
202061.jpg,,normal,dead_heart
202062.jpg,,blast,dead_heart
202063.jpg,,blast,dead_heart
202064.jpg,,tungro,dead_heart
202065.jpg,,brown_spot,dead_heart
202066.jpg,,tungro,dead_heart
202067.jpg,,blast,dead_heart
202068.jpg,,bacterial_leaf_blight,dead_heart
202069.jpg,,bacterial_leaf_blight,dead_heart
202070.jpg,,normal,normal
202071.jpg,,bacterial_leaf_streak,dead_heart
202072.jpg,,brown_spot,blast
202073.jpg,,normal,dead_heart
202074.jpg,,normal,dead_heart
202075.jpg,,bacterial_panicle_blight,dead_heart
202076.jpg,,hispa,dead_heart
202077.jpg,,hispa,dead_heart
202078.jpg,,tungro,dead_heart
202079.jpg,,hispa,normal
202080.jpg,,blast,dead_heart
202081.jpg,,dead_heart,dead_heart
202082.jpg,,dead_heart,dead_heart
202083.jpg,,blast,dead_heart
202084.jpg,,dead_heart,dead_heart
202085.jpg,,normal,dead_heart
202086.jpg,,normal,dead_heart
202087.jpg,,hispa,dead_heart
202088.jpg,,hispa,normal
202089.jpg,,normal,dead_heart
202090.jpg,,brown_spot,dead_heart
202091.jpg,,normal,dead_heart
202092.jpg,,blast,dead_heart
202093.jpg,,brown_spot,normal
202094.jpg,,normal,dead_heart
202095.jpg,,normal,dead_heart
202096.jpg,,brown_spot,dead_heart
202097.jpg,,dead_heart,normal
202098.jpg,,blast,dead_heart
202099.jpg,,hispa,dead_heart
202100.jpg,,brown_spot,dead_heart
202101.jpg,,normal,dead_heart
202102.jpg,,brown_spot,normal
202103.jpg,,normal,dead_heart
202104.jpg,,normal,dead_heart
202105.jpg,,brown_spot,blast
202106.jpg,,tungro,dead_heart
202107.jpg,,brown_spot,dead_heart
202108.jpg,,downy_mildew,dead_heart
202109.jpg,,bacterial_leaf_blight,dead_heart
202110.jpg,,blast,dead_heart
202111.jpg,,normal,dead_heart
202112.jpg,,dead_heart,dead_heart
202113.jpg,,bacterial_leaf_streak,dead_heart
202114.jpg,,downy_mildew,dead_heart
202115.jpg,,normal,dead_heart
202116.jpg,,hispa,normal
202117.jpg,,blast,dead_heart
202118.jpg,,bacterial_panicle_blight,bacterial_panicle_blight
202119.jpg,,blast,dead_heart
202120.jpg,,blast,dead_heart
202121.jpg,,hispa,dead_heart
202122.jpg,,downy_mildew,dead_heart
202123.jpg,,normal,dead_heart
202124.jpg,,normal,dead_heart
202125.jpg,,tungro,dead_heart
202126.jpg,,dead_heart,dead_heart
202127.jpg,,tungro,dead_heart
202128.jpg,,tungro,dead_heart
202129.jpg,,normal,dead_heart
202130.jpg,,brown_spot,blast
202131.jpg,,blast,bacterial_panicle_blight
202132.jpg,,brown_spot,dead_heart
202133.jpg,,hispa,dead_heart
202134.jpg,,bacterial_panicle_blight,dead_heart
202135.jpg,,tungro,dead_heart
202136.jpg,,dead_heart,dead_heart
202137.jpg,,tungro,dead_heart
202138.jpg,,downy_mildew,dead_heart
202139.jpg,,bacterial_leaf_blight,dead_heart
202140.jpg,,dead_heart,dead_heart
202141.jpg,,brown_spot,dead_heart
202142.jpg,,tungro,dead_heart
202143.jpg,,bacterial_leaf_streak,dead_heart
202144.jpg,,hispa,dead_heart
202145.jpg,,brown_spot,dead_heart
202146.jpg,,brown_spot,dead_heart
202147.jpg,,normal,normal
202148.jpg,,tungro,dead_heart
202149.jpg,,normal,normal
202150.jpg,,dead_heart,dead_heart
202151.jpg,,bacterial_leaf_blight,dead_heart
202152.jpg,,tungro,dead_heart
202153.jpg,,dead_heart,dead_heart
202154.jpg,,dead_heart,dead_heart
202155.jpg,,dead_heart,dead_heart
202156.jpg,,blast,dead_heart
202157.jpg,,normal,dead_heart
202158.jpg,,hispa,dead_heart
202159.jpg,,tungro,dead_heart
202160.jpg,,normal,dead_heart
202161.jpg,,dead_heart,dead_heart
202162.jpg,,dead_heart,dead_heart
202163.jpg,,blast,dead_heart
202164.jpg,,downy_mildew,dead_heart
202165.jpg,,tungro,dead_heart
202166.jpg,,hispa,dead_heart
202167.jpg,,normal,dead_heart
202168.jpg,,blast,dead_heart
202169.jpg,,tungro,dead_heart
202170.jpg,,normal,dead_heart
202171.jpg,,normal,dead_heart
202172.jpg,,normal,dead_heart
202173.jpg,,normal,dead_heart
202174.jpg,,normal,bacterial_panicle_blight
202175.jpg,,blast,blast
202176.jpg,,brown_spot,dead_heart
202177.jpg,,brown_spot,dead_heart
202178.jpg,,bacterial_leaf_blight,dead_heart
202179.jpg,,hispa,dead_heart
202180.jpg,,normal,dead_heart
202181.jpg,,normal,dead_heart
202182.jpg,,blast,blast
202183.jpg,,hispa,dead_heart
202184.jpg,,downy_mildew,dead_heart
202185.jpg,,bacterial_panicle_blight,bacterial_panicle_blight
202186.jpg,,normal,dead_heart
202187.jpg,,hispa,normal
202188.jpg,,blast,dead_heart
202189.jpg,,blast,blast
202190.jpg,,normal,dead_heart
202191.jpg,,downy_mildew,dead_heart
202192.jpg,,normal,dead_heart
202193.jpg,,normal,dead_heart
202194.jpg,,tungro,dead_heart
202195.jpg,,dead_heart,dead_heart
202196.jpg,,brown_spot,dead_heart
202197.jpg,,hispa,dead_heart
202198.jpg,,blast,dead_heart
202199.jpg,,blast,dead_heart
202200.jpg,,dead_heart,dead_heart
202201.jpg,,hispa,dead_heart
202202.jpg,,dead_heart,normal
202203.jpg,,dead_heart,dead_heart
202204.jpg,,hispa,dead_heart
202205.jpg,,normal,normal
202206.jpg,,dead_heart,dead_heart
202207.jpg,,blast,blast
202208.jpg,,tungro,dead_heart
202209.jpg,,blast,dead_heart
202210.jpg,,normal,dead_heart
202211.jpg,,normal,dead_heart
202212.jpg,,dead_heart,dead_heart
202213.jpg,,downy_mildew,dead_heart
202214.jpg,,bacterial_leaf_blight,dead_heart
202215.jpg,,hispa,dead_heart
202216.jpg,,blast,dead_heart
202217.jpg,,normal,normal
202218.jpg,,normal,dead_heart
202219.jpg,,normal,dead_heart
202220.jpg,,blast,dead_heart
202221.jpg,,downy_mildew,dead_heart
202222.jpg,,blast,dead_heart
